End of Month Date,Store,SKU,Description,Category,QtySold,TotalSales
7/31/2025,P&J Trading,FR30AWS,Awapuhi & Seaberry Fragrance Oil 30ml,Fragrance Oil - 30ML,5,44.95
7/31/2025,P&J Trading,FR30AZA,Azalea Fragrance Oil 30ml,Fragrance Oil - 30ML,2,17.98
7/31/2025,P&J Trading,FR30BAR,Bay Rum Fragrance Oil 30ml,Fragrance Oil - 30ML,6,53.94
7/31/2025,P&J Etsy,FR30BRS,Brown Sugar Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,Walmart.com,FR30BRS,Brown Sugar Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,P&J Trading,FR30BRS,Brown Sugar Fragrance Oil 30ml,Fragrance Oil - 30ML,5,44.95
7/31/2025,P&J Trading,FR30CCM,Cucumber Melon Fragrance Oil 30ml,Fragrance Oil - 30ML,4,35.96
7/31/2025,P&J Etsy,FR30CHW,Christmas Wreath Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,P&J Trading,FR30CHW,Christmas Wreath Fragrance Oil 30ml,Fragrance Oil - 30ML,3,26.97
7/31/2025,P&J Trading,FR30EUC,Eucalyptus Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Etsy,FR30GRA,Grapefruit Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,Walmart.com,FR30GRA,Grapefruit Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,P&J Trading,FR30GRA,Grapefruit Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Trading,FR30LIY,Lily Fragrance Oil 30ml,Fragrance Oil - 30ML,5,44.95
7/31/2025,Walmart.com,FR30OCB,Ocean Breeze Fragrance Oil 30ml,Fragrance Oil - 30ML,3,23.97
7/31/2025,P&J Trading,FR30OCB,Ocean Breeze Fragrance Oil 30ml,Fragrance Oil - 30ML,3,26.97
7/31/2025,P&J Trading,FR30PAF,Passion Fruit Fragrance Oil 30ml,Fragrance Oil - 30ML,2,17.98
7/31/2025,P&J Etsy,FR30PAT,Patchouli Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Trading,FR30PAT,Patchouli Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,Walmart.com,FR30SNI,Snickerdoodle Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,P&J Trading,FR30SNI,Snickerdoodle Fragrance Oil 30ml,Fragrance Oil - 30ML,2,17.98
7/31/2025,Walmart.com,FR30STR,Strawberry Fragrance Oil 30ml,Fragrance Oil - 30ML,2,15.98
7/31/2025,P&J Trading,FR30STR,Strawberry Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Trading,FR10EUC,Eucalyptus Fragrance Oil 10ml,Fragrance Oil - 10ML,11,54.89
7/31/2025,P&J Etsy,FR10AME,Amber Fragrance Oil 10ml,Fragrance Oil - 10ML,5,24.95
7/31/2025,P&J Trading,FR10AME,Amber Fragrance Oil 10ml,Fragrance Oil - 10ML,25,124.75
7/31/2025,P&J Trading,FR10BAM,Bamboo Fragrance Oil 10ml,Fragrance Oil - 10ML,10,49.9
7/31/2025,P&J Trading,FR10CHM,Chocolate Mint Fragrance Oil 10ml,Fragrance Oil - 10ML,6,29.94
7/31/2025,P&J Etsy,FR10FCG,Fresh Cut Grass Fragrance Oil 10ml,Fragrance Oil - 10ML,5,24.95
7/31/2025,P&J Trading,FR10FCG,Fresh Cut Grass Fragrance Oil 10ml,Fragrance Oil - 10ML,18,89.82
7/31/2025,P&J Trading,FR10PIC,Pina Colada Fragrance Oil 10ml,Fragrance Oil - 10ML,1,4.99
7/31/2025,P&J Trading,FR10POM,Pomegranate Fragrance Oil 10ml,Fragrance Oil - 10ML,3,14.97
7/31/2025,P&J Trading,FR10SUG,Sugar Cookie Fragrance Oil 10ml,Fragrance Oil - 10ML,9,44.91
7/31/2025,P&J Trading,FR10CUP,Cupcake Fragrance Oil 10ml,Fragrance Oil - 10ML,6,29.94
7/31/2025,P&J Etsy,FR30AME,Amber Fragrance Oil 30ml,Fragrance Oil - 30ML,3,26.97
7/31/2025,Walmart.com,FR30AME,Amber Fragrance Oil 30ml,Fragrance Oil - 30ML,10,79.9
7/31/2025,P&J Trading,FR30AME,Amber Fragrance Oil 30ml,Fragrance Oil - 30ML,11,98.89
7/31/2025,P&J Etsy,FR30BAM,Bamboo Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,Walmart.com,FR30BAM,Bamboo Fragrance Oil 30ml,Fragrance Oil - 30ML,4,31.96
7/31/2025,P&J Trading,FR30BAM,Bamboo Fragrance Oil 30ml,Fragrance Oil - 30ML,6,53.94
7/31/2025,P&J Etsy,FR30CHM,Chocolate Mint Fragrance Oil 30ml,Fragrance Oil - 30ML,2,17.98
7/31/2025,P&J Trading,FR30CHM,Chocolate Mint Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Etsy,FR30FCG,Fresh Cut Grass Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,Walmart.com,FR30FCG,Fresh Cut Grass Fragrance Oil 30ml,Fragrance Oil - 30ML,2,15.98
7/31/2025,P&J Trading,FR30FCG,Fresh Cut Grass Fragrance Oil 30ml,Fragrance Oil - 30ML,2,17.98
7/31/2025,P&J Etsy,FR30PIC,Pina Colada Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,Walmart.com,FR30PIC,Pina Colada Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,Walmart.com,FR30POM,Pomegranate Fragrance Oil 30ml,Fragrance Oil - 30ML,5,39.95
7/31/2025,P&J Trading,FR30POM,Pomegranate Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Etsy,FR30SUG,Sugar Cookie Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Trading,FR30SUG,Sugar Cookie Fragrance Oil 30ml,Fragrance Oil - 30ML,3,26.97
7/31/2025,Walmart.com,FR30CUP,Cupcake Fragrance Oil 30ml,Fragrance Oil - 30ML,2,15.98
7/31/2025,P&J Trading,FR30CUP,Cupcake Fragrance Oil 30ml,Fragrance Oil - 30ML,2,17.98
7/31/2025,P&J Etsy,FR30LEM,Lemon Fragrance Oil 30ml,Fragrance Oil - 30ML,2,16.98
7/31/2025,P&J Trading,FR30LEM,Lemon Fragrance Oil 30ml,Fragrance Oil - 30ML,4,35.96
7/31/2025,P&J Trading,FR10APC,Apple Cider Fragrance Oil 10ml,Fragrance Oil - 10ML,10,49.9
7/31/2025,P&J Etsy,FR10COF,Coffee Cake Fragrance Oil 10ml,Fragrance Oil - 10ML,1,4.99
7/31/2025,P&J Trading,FR10COF,Coffee Cake Fragrance Oil 10ml,Fragrance Oil - 10ML,4,19.96
7/31/2025,P&J Trading,FR10PUP,Pumpkin Pie Fragrance Oil 10ml,Fragrance Oil - 10ML,19,94.81
7/31/2025,P&J Trading,FR10WIM,Winter Mint Fragrance Oil 10ml,Fragrance Oil - 10ML,9,44.91
7/31/2025,P&J Trading,FR10HOS,Holiday Set of 6 Fragrance Oils - 10ml,Fragrance Oil - Set,1,16.99
7/31/2025,P&J Trading,FR10CAC,Candy Corn Fragrance Oil 10ml,Fragrance Oil - 10ML,5,24.95
7/31/2025,P&J Trading,FR10BAS,Bakery Set of 6 Fragrance Oils 10ml,Fragrance Oil - Set,1,16.99
7/31/2025,P&J Etsy,FR10TQS,Tranquil Set of 6 Fragrance Oils - 10ml,Fragrance Oil - Set,1,17.99
7/31/2025,Walmart.com,FR10TQS,Tranquil Set of 6 Fragrance Oils - 10ml,Fragrance Oil - Set,2,35.98
7/31/2025,P&J Trading,FR10TQS,Tranquil Set of 6 Fragrance Oils - 10ml,Fragrance Oil - Set,2,33.98
7/31/2025,P&J Etsy,FR10SCS,Spice Set of 6 Fragrance Oils - 10ml,Fragrance Oil - Set,3,53.97
7/31/2025,Walmart.com,FR10SCS,Spice Set of 6 Fragrance Oils - 10ml,Fragrance Oil - Set,8,143.92
7/31/2025,Walmart.com,FR30PUP,Pumpkin Pie Fragrance Oil - 30ml,Fragrance Oil - 30ML,3,23.97
7/31/2025,P&J Trading,FR30PUP,Pumpkin Pie Fragrance Oil - 30ml,Fragrance Oil - 30ML,5,44.95
7/31/2025,Walmart.com,FR30COF,Coffee Cake Fragrance Oil - 30ml,Fragrance Oil - 30ML,2,15.98
7/31/2025,P&J Trading,FR30COF,Coffee Cake Fragrance Oil - 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Etsy,FR30APC,Apple Cider Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,P&J Trading,FR30APC,Apple Cider Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Trading,FR10CLS,Clean Set of 6 Fragrance Oils - 10ml,Fragrance Oil - Set,2,33.98
7/31/2025,P&J Trading,FR30CAC,Candy Corn Fragrance Oil - 30ml,Fragrance Oil - 30ML,2,17.98
7/31/2025,P&J Trading,FR10BAL,Basil Fragrance Oil 10ml,Fragrance Oil - 10ML,7,34.93
7/31/2025,P&J Etsy,FR10OCH,Orchid Fragrance Oil 10ml,Fragrance Oil - 10ML,2,9.98
7/31/2025,P&J Trading,FR10OCH,Orchid Fragrance Oil 10ml,Fragrance Oil - 10ML,7,34.93
7/31/2025,P&J Etsy,FR10FVA,French Vanilla Fragrance Oil 10ml,Fragrance Oil - 10ML,1,4.99
7/31/2025,P&J Trading,FR10FVA,French Vanilla Fragrance Oil 10ml,Fragrance Oil - 10ML,13,64.87
7/31/2025,P&J Trading,FR30FVA,French Vanilla Fragrance Oil 30ml,Fragrance Oil - 30ML,2,17.98
7/31/2025,P&J Etsy,FR10CTT,Cotton Candy Fragrance Oil 10ml,Fragrance Oil - 10ML,4,19.96
7/31/2025,P&J Trading,FR10CTT,Cotton Candy Fragrance Oil 10ml,Fragrance Oil - 10ML,21,99.8
7/31/2025,P&J Trading,FR10SMO,Smores Fragrance Oil - 10ml,Fragrance Oil - 10ML,8,39.92
7/31/2025,P&J Etsy,FR30CTT,Cotton Candy Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,Walmart.com,FR30CTT,Cotton Candy Fragrance Oil 30ml,Fragrance Oil - 30ML,2,15.98
7/31/2025,P&J Trading,FR30CTT,Cotton Candy Fragrance Oil 30ml,Fragrance Oil - 30ML,3,25.97
7/31/2025,P&J Trading,FR10ROO,Root Beer Fragrance Oil 10ml,Fragrance Oil - 10ML,1,4.99
7/31/2025,P&J Trading,FR10CDY,Candy Cane Fragrance Oil - 10ml,Fragrance Oil - 10ML,3,14.97
7/31/2025,P&J Etsy,FR10CAR,Caramel Corn Fragrance Oil - 10ml,Fragrance Oil - 10ML,1,4.99
7/31/2025,P&J Trading,FR10CAR,Caramel Corn Fragrance Oil - 10ml,Fragrance Oil - 10ML,6,29.94
7/31/2025,P&J Trading,FR30CDY,Candy Cane Fragrance Oil - 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Trading,FR30CAR,Caramel Corn Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Etsy,FR30ROO,Root Beer Fragrance Oil 30ml,Fragrance Oil - 30ML,2,17.98
7/31/2025,Walmart.com,FR30ROO,Root Beer Fragrance Oil 30ml,Fragrance Oil - 30ML,2,15.98
7/31/2025,P&J Etsy,FR100PLU,Plumeria Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.9
7/31/2025,Walmart.com,FR100PLU,Plumeria Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100PLU,Plumeria Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Trading,FR100CCM,Cucumber Melon Fragrance Oil 100ml,Fragrance Oil - 100ML,4,75.96
7/31/2025,P&J Trading,FR100ROO,Root Beer Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,P&J Trading,FR100LAV,Lavender Fragrance Oil 100ml,Fragrance Oil - 100ML,6,113.94
7/31/2025,Walmart.com,FR100ORA,Orange Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100ORA,Orange Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Etsy,FR100RAI,Rain Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100RAI,Rain Fragrance Oil 100ml,Fragrance Oil - 100ML,5,94.95
7/31/2025,P&J Trading,FR100SUG,Sugar Cookies Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.97
7/31/2025,Walmart.com,FR100BAR,Bay Rum Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100BAR,Bay Rum Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,P&J Etsy,FR100SAN,Sandalwood Fragrance Oil 100ml,Fragrance Oil - 100ML,4,75.8
7/31/2025,Walmart.com,FR100SAN,Sandalwood Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.9
7/31/2025,P&J Trading,FR100SAN,Sandalwood Fragrance Oil 100ml,Fragrance Oil - 100ML,7,132.93
7/31/2025,Walmart.com,FR100FOP,Forest Pine Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100FOP,Forest Pine Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.97
7/31/2025,P&J Etsy,FR100ROS,Rose Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.85
7/31/2025,Walmart.com,FR100ROS,Rose Fragrance Oil 100ml,Fragrance Oil - 100ML,5,94.75
7/31/2025,P&J Trading,FR100ROS,Rose Fragrance Oil 100ml,Fragrance Oil - 100ML,17,322.83
7/31/2025,P&J Etsy,FR100FCG,Fresh Cut Grass Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.9
7/31/2025,Walmart.com,FR100FCG,Fresh Cut Grass Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100FCG,Fresh Cut Grass Fragrance Oil 100ml,Fragrance Oil - 100ML,4,75.96
7/31/2025,Walmart.com,FR100PEC,Peach Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.9
7/31/2025,P&J Etsy,FR100BAM,Bamboo Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.9
7/31/2025,Walmart.com,FR100BAM,Bamboo Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100BAM,Bamboo Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,P&J Etsy,FR100CHW,Christmas Wreath Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,Walmart.com,FR100CHW,Christmas Wreath Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100CHW,Christmas Wreath Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Etsy,FR100LIL,Lilac Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.9
7/31/2025,Walmart.com,FR100LIL,Lilac Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.85
7/31/2025,P&J Trading,FR100LIL,Lilac Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,Walmart.com,FR100SWP,Sweet Pea Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100BUG,Bubble Gum Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Trading,FR100PIN,Pineapple Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.97
7/31/2025,Walmart.com,FR30OCH,Orchid Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,P&J Trading,FR100AWS,Awapuhi & Seaberry Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,Walmart.com,FR100GAR,Gardenia Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.9
7/31/2025,Walmart.com,FR100BLU,Blueberry Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100BLU,Blueberry Fragrance Oil 100ml,Fragrance Oil - 100ML,12,227.88
7/31/2025,P&J Trading,FR100CDY,Candy Cane Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,Walmart.com,FR100LEM,Lemon Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100STR,Strawberry Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.97
7/31/2025,P&J Trading,FR100MAN,Mango Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Etsy,FR100PAF,Passion Fruit Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.85
7/31/2025,P&J Trading,FR100PAF,Passion Fruit Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,P&J Trading,FR100VAN,Vanilla Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Etsy,FR100FRE,Freesia Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.9
7/31/2025,Walmart.com,FR100FRE,Freesia Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100COC,Coconut Fragrance Oil 100ml,Fragrance Oil - 100ML,7,132.93
7/31/2025,P&J Trading,FR100SNI,Snickerdoodle Fragrance Oil 100ml,Fragrance Oil - 100ML,5,94.95
7/31/2025,P&J Etsy,FR100JAS,Jasmine Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,Walmart.com,FR100JAS,Jasmine Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.9
7/31/2025,P&J Trading,FR100JAS,Jasmine Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,P&J Trading,FR100CIN,Cinnamon Fragrance Oil 100ml,Fragrance Oil - 100ML,6,113.94
7/31/2025,P&J Trading,FR100AZA,Azalea Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,P&J Trading,FR100CAC,Candy Corn Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Etsy,FR100PUP,Pumpkin Pie Fragrance Oil 100ml,Fragrance Oil - 100ML,5,94.75
7/31/2025,Walmart.com,FR100PUP,Pumpkin Pie Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100PUP,Pumpkin Pie Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Etsy,FR100PAT,Patchouli Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,Walmart.com,FR100PAT,Patchouli Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100PAT,Patchouli Fragrance Oil 100ml,Fragrance Oil - 100ML,5,94.95
7/31/2025,P&J Etsy,FR100OCB,Ocean Breeze Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,Walmart.com,FR100OCB,Ocean Breeze Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.85
7/31/2025,P&J Trading,FR100OCB,Ocean Breeze Fragrance Oil 100ml,Fragrance Oil - 100ML,14,265.86
7/31/2025,P&J Trading,FR100APC,Apple Cider Fragrance Oil 100ml,Fragrance Oil - 100ML,4,75.96
7/31/2025,P&J Trading,FR100FVA,French Vanilla Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Etsy,FR100AME,Amber Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,Walmart.com,FR100AME,Amber Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.9
7/31/2025,P&J Trading,FR100AME,Amber Fragrance Oil 100ml,Fragrance Oil - 100ML,13,246.87
7/31/2025,P&J Trading,FR100APP,Apple Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Etsy,FR100PEP,Peppermint Fragrance Oil 100ml,Fragrance Oil - 100ML,4,75.8
7/31/2025,P&J Trading,FR100PEP,Peppermint Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.97
7/31/2025,P&J Trading,FR100HAS,Harvest Spice Fragrance Oil 100ml,Fragrance Oil - 100ML,4,75.96
7/31/2025,P&J Trading,FR100CRA,Cranberry Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,Walmart.com,FR100LIY,Lily Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100FRC,Fresh Cotton Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,Walmart.com,FR100BRS,Brown Sugar Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.9
7/31/2025,P&J Trading,FR100BRS,Brown Sugar Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.97
7/31/2025,P&J Etsy,FR100EUC,Eucalyptus Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,Walmart.com,FR100EUC,Eucalyptus Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100EUC,Eucalyptus Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.97
7/31/2025,P&J Etsy,FR10AUW,Autumn Wreath Fragrance Oil 10ml,Fragrance Oil - 10ML,1,4.99
7/31/2025,P&J Trading,FR10AUW,Autumn Wreath Fragrance Oil 10ml,Fragrance Oil - 10ML,14,69.86
7/31/2025,P&J Etsy,FR10BCR,Berries & Cream Fragrance Oil 10ml,Fragrance Oil - 10ML,1,4.99
7/31/2025,P&J Trading,FR10BCR,Berries & Cream Fragrance Oil 10ml,Fragrance Oil - 10ML,11,54.89
7/31/2025,P&J Etsy,FR10GTE,Green Tea Fragrance Oil 10ml,Fragrance Oil - 10ML,1,4.99
7/31/2025,P&J Trading,FR10GTE,Green Tea Fragrance Oil 10ml,Fragrance Oil - 10ML,11,54.89
7/31/2025,Walmart.com,FR100OCH,Orchid Fragrance Oil - 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100OCH,Orchid Fragrance Oil - 100ml,Fragrance Oil - 100ML,5,94.95
7/31/2025,P&J Trading,FR100SMO,Smores Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,P&J Trading,FR10OGC,Orangesicle Fragrance Oil 10ml,Fragrance Oil - 10ML,9,44.91
7/31/2025,P&J Trading,FR10MIS,Mistletoe Fragrance Oil - 10ml,Fragrance Oil - 10ML,3,14.97
7/31/2025,P&J Trading,FR10CCR,Coconut Cream Pie Fragrance Oil 10ml,Fragrance Oil - 10ML,11,54.89
7/31/2025,P&J Trading,FR10PCR,Peaches & Cream Fragrance Oil - 10ml,Fragrance Oil - 10ML,13,64.87
7/31/2025,Walmart.com,FR30AUW,Autumn Wreath Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,P&J Trading,FR30AUW,Autumn Wreath Fragrance Oil 30ml,Fragrance Oil - 30ML,5,44.95
7/31/2025,P&J Trading,FR30BCR,Berries & Cream Fragrance Oil - 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,Walmart.com,FR30CCR,Coconut Cream Pie Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,Walmart.com,FR30PCR,Peaches & Cream Fragrance Oil 30ml,Fragrance Oil - 30ML,2,15.98
7/31/2025,P&J Trading,FR30PCR,Peaches & Cream Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Etsy,FR100PCR,Peaches & Cream Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100PCR,Peaches & Cream Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,P&J Etsy,FR30GTE,Green Tea Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Trading,FR30GTE,Green Tea Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Trading,FR100BCR,Berries & Cream Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,P&J Trading,FR100CCR,Coconut Cream Pie Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.99
7/31/2025,P&J Trading,FR100OGC,Orangesickle Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,Walmart.com,FR30OGC,Orangesicle Fragrance Oil 30ml,Fragrance Oil - 30ML,1,7.99
7/31/2025,P&J Trading,FR30OGC,Orangesicle Fragrance Oil 30ml,Fragrance Oil - 30ML,1,8.99
7/31/2025,P&J Trading,FR30MIS,Mistletoe Fragrance Oil 30ml,Fragrance Oil - 30ML,2,17.98
7/31/2025,P&J Etsy,FR100AUW,Autumn Wreath Fragrance Oil 100ml,Fragrance Oil - 100ML,5,94.75
7/31/2025,P&J Trading,FR100AUW,Autumn Wreath Fragrance Oil 100ml,Fragrance Oil - 100ML,3,56.97
7/31/2025,Walmart.com,FR10CHS,Christmas Set of 6 Premium Grade Fragrance Oils - 10ml,Fragrance Oil - Set,4,71.96
7/31/2025,P&J Trading,FR10CHS,Christmas Set of 6 Premium Grade Fragrance Oils - 10ml,Fragrance Oil - Set,3,50.97
7/31/2025,Walmart.com,FR10SWS,Sweet Set of 6 Premium Grade Fragrance Oils - 10ml,Fragrance Oil - Set,2,35.98
7/31/2025,Walmart.com,FR100GTE,Green Tea Fragrance Oil 100ml,Fragrance Oil - 100ML,1,18.95
7/31/2025,P&J Trading,FR100GTE,Green Tea Fragrance Oil 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Trading,FR100MIS,Mistletoe Fragrance Oil - 100ml,Fragrance Oil - 100ML,2,37.98
7/31/2025,P&J Trading,FR10AUS14,Autumn Set of 14 Premium Grade Fragrance Oils - 10ml,Fragrance Oil - Set,4,143.96
7/31/2025,P&J Trading,FR10SWS14,Sweet Set of 14 Premium Grade Fragrance Oils - 10ml,Fragrance Oil - Set,1,35.99
7/31/2025,Walmart.com,FR10SUS14,Summer Set of 14 Premium Grade Fragrance Oils - 10ml,Fragrance Oil - Set,1,35.99
7/31/2025,P&J Trading,FR10SUS14,Summer Set of 14 Premium Grade Fragrance Oils - 10ml,Fragrance Oil - Set,1,35.99
7/31/2025,P&J Etsy,FR10FMY,Frankincense & Myrrh Fragrance Oil 10ml,Fragrance Oil - 10ML,5,24.95
7/31/2025,P&J Trading,FR10FMY,Frankincense & Myrrh Fragrance Oil 10ml,Fragrance Oil - 10ML,12,59.88
7/31/2025,P&J Etsy,FR10CLF,Clean & Fresh Fragrance Oil 10ml,Fragrance Oil - 10ML,4,19.96
7/31/2025,P&J Trading,FR10CLF,Clean & Fresh Fragrance Oil 10ml,Fragrance Oil - 10ML,21,104.79
7/31/2025,P&J Etsy,FR10LOB,Lotus Blossom Fragrance Oil 10ml,Fragrance Oil - 10ML,3,14.97
7/31/2025,P&J Trading,FR10LOB,Lotus Blossom Fragrance Oil 10ml,Fragrance Oil - 10ML,5,24.95
7/31/2025,P&J Etsy,FR10NIA,Night Air Fragrance Oil 10ml,Fragrance Oil - 10ML,4,19.96
